Timestamp,RAM_Used_MB,SWAP_Used_MB,GPU_Load_%,Power_GPU_SOC_mW,Power_CPU_CV_mW,Power_VIN_mW,Temp_CPU,Temp_TJ,Temp_SOC0,Temp_SOC1,Temp_SOC2,CPU1_%,CPU1_MHz,CPU2_%,CPU2_MHz,CPU3_%,CPU3_MHz,CPU4_%,CPU4_MHz,CPU5_%,CPU5_MHz,CPU6_%,CPU6_MHz,CPU7_%,CPU7_MHz,CPU8_%,CPU8_MHz,CPU9_%,CPU9_MHz,CPU10_%,CPU10_MHz,CPU11_%,CPU11_MHz,CPU12_%,CPU12_MHz
10-29-2025 13:42:14,3565,0,47,3969,793,4815,42.218,42.218,38.656,39.5,38.468,21,1497,2,1497,13,1497,2,1497,18,729,3,729,12,729,1,729,5,729,2,729,3,729,52,729
10-29-2025 13:42:15,3564,0,47,3969,793,4715,42.156,42.156,38.625,39.531,38.312,17,729,2,729,15,729,0,729,18,729,5,729,2,729,1,729,33,729,4,729,5,729,22,729
10-29-2025 13:42:16,3563,0,16,3969,793,4715,41.937,41.937,38.687,39.468,38.343,23,729,8,729,5,729,1,729,18,729,1,729,7,729,1,729,28,729,6,729,3,729,29,729
10-29-2025 13:42:17,3563,0,34,3969,793,4715,42.093,42.093,38.812,39.343,38.343,11,729,4,729,15,729,0,729,19,729,1,729,2,729,1,729,3,729,2,729,2,729,55,729
10-29-2025 13:42:18,3562,0,0,3969,793,4715,42.093,42.093,38.593,39.5,38.312,8,729,4,729,8,729,9,729,14,729,1,729,11,729,1,729,4,729,2,729,0,729,55,729
10-29-2025 13:42:19,3561,0,0,3969,793,4715,42.312,42.312,38.656,39.562,38.343,8,729,4,729,1,729,18,729,8,729,4,729,18,729,13,729,7,729,2,729,23,729,32,729
10-29-2025 13:42:20,3562,0,0,3969,793,4715,42.125,42.125,38.718,39.5,38.312,9,729,12,729,1,729,7,729,5,729,3,729,18,729,4,729,4,729,3,729,18,729,36,729
10-29-2025 13:42:21,3563,0,0,3969,793,4815,42.25,42.25,38.625,39.437,38.5,10,1497,19,1497,8,1497,4,1497,14,729,11,729,7,729,6,729,6,806,3,806,5,806,51,806
10-29-2025 13:42:22,3563,0,0,3969,793,4815,42.281,42.281,38.656,39.593,38.406,10,1497,17,1497,1,1497,4,1497,19,729,1,729,4,729,3,729,4,729,1,729,34,729,21,729
10-29-2025 13:42:23,3563,0,22,3969,793,4815,41.968,41.968,38.687,39.593,38.375,9,729,13,729,15,729,14,729,11,729,15,729,2,729,6,729,3,729,1,729,34,729,22,729
